Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
законы <obj марксисты <nsubj выдают	законы	марксисты	выдают	1	1.7	ABC	3	выдают
замдиректора <nsubj брал >obj взятки	замдиректора	брал	взятки	1	1.7	ABC	3	брал
заместители <nsubj получили >obj выговор	заместители	получили	выговор	1	1.7	ABC	3	получили
заместитель <nsubj назвал >obj заявление	заместитель	назвал	заявление	1	1.7	ABC	3	назвал
заместитель <nsubj попросил >obj водителя	заместитель	попросил	водителя	1	1.7	ABC	3	попросил
заместитель <nsubj утвердил >obj заключение	заместитель	утвердил	заключение	1	1.7	ABC	3	утвердил
замминистра <nsubj одобрил >obj предложение	замминистра	одобрил	предложение	1	1.7	ABC	3	одобрил
записочки <nsubj имеют >obj тон	записочки	имеют	тон	1	1.7	ABC	3	имеют
запрос <obj парламентарий <nsubj отправил	запрос	парламентарий	отправил	1	1.7	ABC	3	отправил
запросы <obj рассылает >nsubj комиссия	запросы	рассылает	комиссия	1	1.7	ABC	3	рассылает
заросли <nsubj укрепляют >obj дно	заросли	укрепляют	дно	1	1.7	ABC	3	укрепляют
застройщик <nsubj передал >obj квартиры	застройщик	передал	квартиры	1	1.7	ABC	3	передал
засуха <nsubj нанесла >obj удар	засуха	нанесла	удар	1	1.7	ABC	3	нанесла
защита <nsubj подаст >obj протест	защита	подаст	протест	1	1.7	ABC	3	подаст
защита <nsubj получила >obj заключение	защита	получила	заключение	1	1.7	ABC	3	получила
защитник <nsubj говорит >obj лозунг	защитник	говорит	лозунг	1	1.7	ABC	3	говорит
защитник <nsubj произнес >obj фразу	защитник	произнес	фразу	1	1.7	ABC	3	произнес
заявитель <nsubj имел >obj возможность	заявитель	имел	возможность	1	1.7	ABC	3	имел
заявки <obj определит >nsubj жеребьевка	заявки	определит	жеребьевка	1	1.7	ABC	3	определит
заявление <nsubj вызвало >obj реакцию	заявление	вызвало	реакцию	1	1.7	ABC	3	вызвало
заявление <obj премьер <nsubj сделал	заявление	премьер	сделал	1	1.7	ABC	3	сделал
заявление <obj сделал >nsubj губернатор	заявление	сделал	губернатор	1	1.7	ABC	3	сделал
заявление <obj сделал >nsubj министр	заявление	сделал	министр	1	1.7	ABC	3	сделал
заявление <obj сделал >nsubj президент	заявление	сделал	президент	1	1.7	ABC	3	сделал
заявления <nsubj ставят >obj намерение	заявления	ставят	намерение	1	1.7	ABC	3	ставят
звезды <nsubj имеют >obj состав	звезды	имеют	состав	1	1.7	ABC	3	имеют
звук <nsubj воспроизводит >obj звук	звук	воспроизводит	звук	1	1.7	ABC	3	воспроизводит
здание <nsubj представлять >obj комплекс	здание	представлять	комплекс	1	1.7	ABC	3	представлять
здание <nsubj производит >obj впечатление	здание	производит	впечатление	1	1.7	ABC	3	производит
земля <nsubj имела >obj вид	земля	имела	вид	1	1.7	ABC	3	имела
зима <nsubj приносит >obj страдания	зима	приносит	страдания	1	1.7	ABC	3	приносит
значение <obj иметь >nsubj механизм	значение	иметь	механизм	1	1.7	ABC	3	иметь
значение <obj имеют >nsubj возможности	значение	имеют	возможности	1	1.7	ABC	3	имеют
значения <nsubj отражают >obj число	значения	отражают	число	1	1.7	ABC	3	отражают
зоопарк <nsubj забивал >obj медведей	зоопарк	забивал	медведей	1	1.7	ABC	3	забивал
зоопарк <nsubj приводил >obj действия	зоопарк	приводил	действия	1	1.7	ABC	3	приводил
зрители <nsubj заняли >obj места	зрители	заняли	места	1	1.7	ABC	3	заняли
зритель <nsubj увидит >obj работу	зритель	увидит	работу	1	1.7	ABC	3	увидит
зять <nsubj задал >obj вопрос	зять	задал	вопрос	1	1.7	ABC	3	задал
игра <nsubj занимает >obj молодежь	игра	занимает	молодежь	1	1.7	ABC	3	занимает
игра <nsubj получила >obj оценки	игра	получила	оценки	1	1.7	ABC	3	получила
игрок <nsubj покидает >obj клуб	игрок	покидает	клуб	1	1.7	ABC	3	покидает
игрок <nsubj попросил >obj суд	игрок	попросил	суд	1	1.7	ABC	3	попросил
идеология <nsubj открывает >obj путь	идеология	открывает	путь	1	1.7	ABC	3	открывает
идею <obj прокомментировал >nsubj представитель	идею	прокомментировал	представитель	1	1.7	ABC	3	прокомментировал
избиратели <nsubj проявят >obj активность	избиратели	проявят	активность	1	1.7	ABC	3	проявят
известия <obj привез >nsubj ген.-	известия	привез	ген.-	1	1.7	ABC	3	привез
известность <obj принесла >nsubj работа	известность	принесла	работа	1	1.7	ABC	3	принесла
известность <obj сайт <nsubj получил	известность	сайт	получил	1	1.7	ABC	3	получил
изд<атель <nsubj предлагает >obj условия	изд<атель	предлагает	условия	1	1.7	ABC	3	предлагает
издание <nsubj опубликовало >obj видеозапись	издание	опубликовало	видеозапись	1	1.7	ABC	3	опубликовало
издание <nsubj опубликовало >obj заметку	издание	опубликовало	заметку	1	1.7	ABC	3	опубликовало
издание <nsubj приводит >obj данные	издание	приводит	данные	1	1.7	ABC	3	приводит
издание <nsubj связывает >obj инцидент	издание	связывает	инцидент	1	1.7	ABC	3	связывает
издательство <nsubj анонсировало >obj проект	издательство	анонсировало	проект	1	1.7	ABC	3	анонсировало
измерения <nsubj показали >obj присутствие	измерения	показали	присутствие	1	1.7	ABC	3	показали
израильтяне <nsubj используют >obj подростка	израильтяне	используют	подростка	1	1.7	ABC	3	используют
изъявил >obj желание >nsubj государь	изъявил	желание	государь	1	1.7	ABC	3	изъявил
имеет >obj место >nsubj попытка	имеет	место	попытка	1	1.7	ABC	3	имеет
имел >nsubj человек >obj оружие	имел	человек	оружие	1	1.7	ABC	3	имел
имел >obj место >nsubj разрыв	имел	место	разрыв	1	1.7	ABC	3	имел
имели >obj место >nsubj беспорядки	имели	место	беспорядки	1	1.7	ABC	3	имели
имели >obj место >nsubj взятки	имели	место	взятки	1	1.7	ABC	3	имели
имели >obj место >nsubj выходки	имели	место	выходки	1	1.7	ABC	3	имели
имели >obj место >nsubj стычки	имели	место	стычки	1	1.7	ABC	3	имели
имело >obj место >nsubj нарушение	имело	место	нарушение	1	1.7	ABC	3	имело
имеют >obj отношение >nsubj хакеры	имеют	отношение	хакеры	1	1.7	ABC	3	имеют
инвалид <nsubj получил >obj квартиру	инвалид	получил	квартиру	1	1.7	ABC	3	получил
инвестбанк <nsubj учитывал >obj фонды	инвестбанк	учитывал	фонды	1	1.7	ABC	3	учитывал
инвесторов <obj порадовала >nsubj новость	инвесторов	порадовала	новость	1	1.7	ABC	3	порадовала
инвесторы <nsubj скупали >obj акции	инвесторы	скупали	акции	1	1.7	ABC	3	скупали
инженеры <nsubj вмонтировали >obj купюроприемник	инженеры	вмонтировали	купюроприемник	1	1.7	ABC	3	вмонтировали
инженеры <nsubj покупали >obj участки	инженеры	покупали	участки	1	1.7	ABC	3	покупали
инопланетяне <nsubj высосали >obj часть	инопланетяне	высосали	часть	1	1.7	ABC	3	высосали
иностранцы <nsubj предлагали >obj услуги	иностранцы	предлагали	услуги	1	1.7	ABC	3	предлагали
иностранцы <nsubj приняли >obj участие	иностранцы	приняли	участие	1	1.7	ABC	3	приняли
инспектор <nsubj остановил >obj автомобиль	инспектор	остановил	автомобиль	1	1.7	ABC	3	остановил
инспекторы <nsubj посетят >obj компании	инспекторы	посетят	компании	1	1.7	ABC	3	посетят
интеллигенция <nsubj усматривает >obj сущность	интеллигенция	усматривает	сущность	1	1.7	ABC	3	усматривает
интерес <obj проявляли >nsubj фонды	интерес	проявляли	фонды	1	1.7	ABC	3	проявляли
интересы <obj представляет >nsubj посольство	интересы	представляет	посольство	1	1.7	ABC	3	представляет
информацию <obj компании <nsubj подтверждали	информацию	компании	подтверждали	1	1.7	ABC	3	подтверждали
информацию <obj опроверг >nsubj представитель	информацию	опроверг	представитель	1	1.7	ABC	3	опроверг
информацию <obj подтвердил >nsubj nадвокат	информацию	подтвердил	nадвокат	1	1.7	ABC	3	подтвердил
информацию <obj подтвердили >nsubj источников	информацию	подтвердили	источников	1	1.7	ABC	3	подтвердили
информацию <obj распространил >nsubj совет	информацию	распространил	совет	1	1.7	ABC	3	распространил
инцидент <nsubj вызвал >obj резонанс	инцидент	вызвал	резонанс	1	1.7	ABC	3	вызвал
инцидент <nsubj приобрел >obj резонанс	инцидент	приобрел	резонанс	1	1.7	ABC	3	приобрел
инциденты <nsubj дискредитируют >obj университет	инциденты	дискредитируют	университет	1	1.7	ABC	3	дискредитируют
инъекция <nsubj смягчает >obj изменения	инъекция	смягчает	изменения	1	1.7	ABC	3	смягчает
иск <obj подал >nsubj опекун	иск	подал	опекун	1	1.7	ABC	3	подал
исключение <nsubj вызвало >obj резонанс	исключение	вызвало	резонанс	1	1.7	ABC	3	вызвало
исполком <nsubj допустил >obj сборную	исполком	допустил	сборную	1	1.7	ABC	3	допустил
исполнитель <nsubj прокомментировал >obj проигрыш	исполнитель	прокомментировал	проигрыш	1	1.7	ABC	3	прокомментировал
использование <nsubj создает >obj возможности	использование	создает	возможности	1	1.7	ABC	3	создает
исследования <nsubj имели >obj совершенствование	исследования	имели	совершенствование	1	1.7	ABC	3	имели
исследователи <nsubj изучили >obj образцы	исследователи	изучили	образцы	1	1.7	ABC	3	изучили
исследователи <nsubj ищут >obj замену	исследователи	ищут	замену	1	1.7	ABC	3	ищут
исследователи <nsubj обнаружили >obj следы	исследователи	обнаружили	следы	1	1.7	ABC	3	обнаружили
исследователи <nsubj приводят >obj равнину	исследователи	приводят	равнину	1	1.7	ABC	3	приводят
исследователи <nsubj создали >obj страницы	исследователи	создали	страницы	1	1.7	ABC	3	создали
истица <nsubj обвиняет >obj принца	истица	обвиняет	принца	1	1.7	ABC	3	обвиняет
история <nsubj вызвала >obj резонанс	история	вызвала	резонанс	1	1.7	ABC	3	вызвала
источники <nsubj информацию <obj опровергали	источники	информацию	опровергали	1	1.7	ABC	3	опровергали
источники <nsubj информацию <obj опровергли	источники	информацию	опровергли	1	1.7	ABC	3	опровергли
источники <nsubj называют >obj развитие	источники	называют	развитие	1	1.7	ABC	3	называют
кабинет <obj покинули >nsubj министров	кабинет	покинули	министров	1	1.7	ABC	3	покинули
кабмин <nsubj возглавляет >obj коррупцию	кабмин	возглавляет	коррупцию	1	1.7	ABC	3	возглавляет
кабмин <nsubj выносит >obj программу	кабмин	выносит	программу	1	1.7	ABC	3	выносит
казнь <nsubj показывает >obj лицо	казнь	показывает	лицо	1	1.7	ABC	3	показывает
каменщик <nsubj писал >obj имя	каменщик	писал	имя	1	1.7	ABC	3	писал
камера <nsubj сделала >obj снимок	камера	сделала	снимок	1	1.7	ABC	3	сделала
канадец <nsubj записывал >obj видеоролики	канадец	записывал	видеоролики	1	1.7	ABC	3	записывал
кандидат <nsubj опередила >obj республиканца	кандидат	опередила	республиканца	1	1.7	ABC	3	опередила
кандидат <nsubj подала >obj заявку	кандидат	подала	заявку	1	1.7	ABC	3	подала
кандидатов <nsubj наберут >obj количество	кандидатов	наберут	количество	1	1.7	ABC	3	наберут
кандидаты <nsubj представили >obj подписи	кандидаты	представили	подписи	1	1.7	ABC	3	представили
капитан <nsubj вывесил >obj флаги	капитан	вывесил	флаги	1	1.7	ABC	3	вывесил
карикатуры <obj печатало >nsubj издание	карикатуры	печатало	издание	1	1.7	ABC	3	печатало
карлики <nsubj имеют >obj размеры	карлики	имеют	размеры	1	1.7	ABC	3	имеют
карточку <obj получил >nsubj футболист	карточку	получил	футболист	1	1.7	ABC	3	получил
карту <obj опубликовала >nsubj компания	карту	опубликовала	компания	1	1.7	ABC	3	опубликовала
карту <obj утверждать >nsubj правительство	карту	утверждать	правительство	1	1.7	ABC	3	утверждать
категории <obj определяет >nsubj банк	категории	определяет	банк	1	1.7	ABC	3	определяет
квартет <nsubj выпустил >obj заявление	квартет	выпустил	заявление	1	1.7	ABC	3	выпустил
килограммов <nsubj имели >obj влажность	килограммов	имели	влажность	1	1.7	ABC	3	имели
киностудии <nsubj предъявили >obj иск	киностудии	предъявили	иск	1	1.7	ABC	3	предъявили
класс <nsubj попортил >obj настроение	класс	попортил	настроение	1	1.7	ABC	3	попортил
клетка <nsubj моделировала >obj синтез	клетка	моделировала	синтез	1	1.7	ABC	3	моделировала
клетки <nsubj выпускают >obj эндоканнабиноиды	клетки	выпускают	эндоканнабиноиды	1	1.7	ABC	3	выпускают
клиент <nsubj платит >obj плату	клиент	платит	плату	1	1.7	ABC	3	платит
клоун <nsubj отмочил >obj штуку	клоун	отмочил	штуку	1	1.7	ABC	3	отмочил
клуб <nsubj занимает >obj место	клуб	занимает	место	1	1.7	ABC	3	занимает
клуб <nsubj открыл >obj счет	клуб	открыл	счет	1	1.7	ABC	3	открыл
клубы <nsubj установили >obj рекорд	клубы	установили	рекорд	1	1.7	ABC	3	установили
книга <nsubj представляет >obj проблемы	книга	представляет	проблемы	1	1.7	ABC	3	представляет
книга <nsubj рекомендует >obj свод	книга	рекомендует	свод	1	1.7	ABC	3	рекомендует
книгу <obj показала >nsubj армянка	книгу	показала	армянка	1	1.7	ABC	3	показала
книгу <obj представили >nsubj министр	книгу	представили	министр	1	1.7	ABC	3	представили
кодекс <nsubj ставит >obj граждан	кодекс	ставит	граждан	1	1.7	ABC	3	ставит
кое-что <nsubj напоминает >obj хохмачество	кое-что	напоминает	хохмачество	1	1.7	ABC	3	напоминает
количество <nsubj получили >obj повреждения	количество	получили	повреждения	1	1.7	ABC	3	получили
количество <nsubj причиняет >obj течения	количество	причиняет	течения	1	1.7	ABC	3	причиняет
количество <nsubj содержит >obj логотипы	количество	содержит	логотипы	1	1.7	ABC	3	содержит
коллега <nsubj выразил >obj надежду	коллега	выразил	надежду	1	1.7	ABC	3	выразил
коллеги <nsubj видят >obj конкурентов	коллеги	видят	конкурентов	1	1.7	ABC	3	видят
коллеги <nsubj исполняют >obj приказы	коллеги	исполняют	приказы	1	1.7	ABC	3	исполняют
коллегия <nsubj опубликовала >obj доклад	коллегия	опубликовала	доклад	1	1.7	ABC	3	опубликовала
коллектив <nsubj дал >obj концерт	коллектив	дал	концерт	1	1.7	ABC	3	дал
коллектив <nsubj проиграл >obj дело	коллектив	проиграл	дело	1	1.7	ABC	3	проиграл
колония <nsubj получила >obj известность	колония	получила	известность	1	1.7	ABC	3	получила
колонну <obj составляли >nsubj дивизия	колонну	составляли	дивизия	1	1.7	ABC	3	составляли
колорит <obj придавали >nsubj средства	колорит	придавали	средства	1	1.7	ABC	3	придавали
кольцо <nsubj породило >obj массу	кольцо	породило	массу	1	1.7	ABC	3	породило
команда <nsubj занимала >obj место	команда	занимала	место	1	1.7	ABC	3	занимала
команда <nsubj приняла >obj решение	команда	приняла	решение	1	1.7	ABC	3	приняла
команда <nsubj сохранила >obj позиции	команда	сохранила	позиции	1	1.7	ABC	3	сохранила
команда <nsubj сохранила >obj строчку	команда	сохранила	строчку	1	1.7	ABC	3	сохранила
командиры <nsubj возглавили >obj процесс	командиры	возглавили	процесс	1	1.7	ABC	3	возглавили
командиры <nsubj завели >obj денщиков	командиры	завели	денщиков	1	1.7	ABC	3	завели
командование <nsubj обнародовало >obj видео	командование	обнародовало	видео	1	1.7	ABC	3	обнародовало
командование <nsubj предполагало >obj возможность	командование	предполагало	возможность	1	1.7	ABC	3	предполагало
командующий <nsubj даровал >obj помилование	командующий	даровал	помилование	1	1.7	ABC	3	даровал
команды <nsubj обеспечили >obj место	команды	обеспечили	место	1	1.7	ABC	3	обеспечили
кометы <nsubj прочертили >obj небо	кометы	прочертили	небо	1	1.7	ABC	3	прочертили
комиссия <nsubj ввела >obj форму	комиссия	ввела	форму	1	1.7	ABC	3	ввела
комиссия <nsubj выполнила >obj требование	комиссия	выполнила	требование	1	1.7	ABC	3	выполнила
комиссия <nsubj одобрила >obj проект	комиссия	одобрила	проект	1	1.7	ABC	3	одобрила
комиссия <nsubj опубликовала >obj отчет	комиссия	опубликовала	отчет	1	1.7	ABC	3	опубликовала
комиссия <nsubj разрешила >obj проведение	комиссия	разрешила	проведение	1	1.7	ABC	3	разрешила
комиссия <nsubj установила >obj факт	комиссия	установила	факт	1	1.7	ABC	3	установила
комитет <nsubj возбудил >obj дело	комитет	возбудил	дело	1	1.7	ABC	3	возбудил
комитет <nsubj возобновил >obj дело	комитет	возобновил	дело	1	1.7	ABC	3	возобновил
комитет <nsubj завел >obj дело	комитет	завел	дело	1	1.7	ABC	3	завел
комитет <nsubj начал >obj проверку	комитет	начал	проверку	1	1.7	ABC	3	начал
комитет <nsubj придает >obj значение	комитет	придает	значение	1	1.7	ABC	3	придает
комитет <nsubj проводит >obj проверку	комитет	проводит	проверку	1	1.7	ABC	3	проводит
комитет <nsubj расследует >obj дело	комитет	расследует	дело	1	1.7	ABC	3	расследует
комитет <nsubj сложил >obj полномочия	комитет	сложил	полномочия	1	1.7	ABC	3	сложил
комитет <nsubj снял >obj арест	комитет	снял	арест	1	1.7	ABC	3	снял
комитет <nsubj составил >obj график	комитет	составил	график	1	1.7	ABC	3	составил
комитет <obj возглавляет >nsubj зампредседателя	комитет	возглавляет	зампредседателя	1	1.7	ABC	3	возглавляет
комитета <nsubj возбудил >obj дело	комитета	возбудил	дело	1	1.7	ABC	3	возбудил
комментарий <obj распространила >nsubj пресс-служба	комментарий	распространила	пресс-служба	1	1.7	ABC	3	распространила
комментатор <nsubj устроили >obj перепалку	комментатор	устроили	перепалку	1	1.7	ABC	3	устроили
коммунисты <nsubj процитировали >obj высказывание	коммунисты	процитировали	высказывание	1	1.7	ABC	3	процитировали
комнаты <obj разделяет >nsubj кухня	комнаты	разделяет	кухня	1	1.7	ABC	3	разделяет
компании <nsubj ведут >obj объемы	компании	ведут	объемы	1	1.7	ABC	3	ведут
компании <nsubj держат >obj сбережения	компании	держат	сбережения	1	1.7	ABC	3	держат
компании <nsubj заключили >obj сделки	компании	заключили	сделки	1	1.7	ABC	3	заключили
компании <nsubj находят >obj решения	компании	находят	решения	1	1.7	ABC	3	находят
компании <nsubj опровергли >obj утверждения	компании	опровергли	утверждения	1	1.7	ABC	3	опровергли
компании <nsubj подписали >obj соглашения	компании	подписали	соглашения	1	1.7	ABC	3	подписали
компании <nsubj предлагают >obj аренду	компании	предлагают	аренду	1	1.7	ABC	3	предлагают
компания <nsubj вину <obj признала	компания	вину	признала	1	1.7	ABC	3	признала
компания <nsubj дивиденды <obj выплачивала	компания	дивиденды	выплачивала	1	1.7	ABC	3	выплачивала
компания <nsubj заключили >obj соглашение	компания	заключили	соглашение	1	1.7	ABC	3	заключили
компания <nsubj занимает >obj площади	компания	занимает	площади	1	1.7	ABC	3	занимает
компания <nsubj компенсировала >obj убытки	компания	компенсировала	убытки	1	1.7	ABC	3	компенсировала
компания <nsubj направила >obj письмо	компания	направила	письмо	1	1.7	ABC	3	направила
компания <nsubj нарушала >obj закон	компания	нарушала	закон	1	1.7	ABC	3	нарушала
компания <nsubj обнаружила >obj микрочипы	компания	обнаружила	микрочипы	1	1.7	ABC	3	обнаружила
компания <nsubj обнаружила >obj судно	компания	обнаружила	судно	1	1.7	ABC	3	обнаружила
компания <nsubj отвергает >obj аспект	компания	отвергает	аспект	1	1.7	ABC	3	отвергает
компания <nsubj передала >obj дома	компания	передала	дома	1	1.7	ABC	3	передала
компания <nsubj пересмотрит >obj политику	компания	пересмотрит	политику	1	1.7	ABC	3	пересмотрит
компания <nsubj подготовит >obj иск	компания	подготовит	иск	1	1.7	ABC	3	подготовит
компания <nsubj показала >obj уровень	компания	показала	уровень	1	1.7	ABC	3	показала
компания <nsubj получила >obj разрешение	компания	получила	разрешение	1	1.7	ABC	3	получила
компания <nsubj предложила >obj поездки	компания	предложила	поездки	1	1.7	ABC	3	предложила
компания <nsubj предоставлять >obj ключи	компания	предоставлять	ключи	1	1.7	ABC	3	предоставлять
компания <nsubj представила >obj часы	компания	представила	часы	1	1.7	ABC	3	представила
компания <nsubj прекратила >obj подачу	компания	прекратила	подачу	1	1.7	ABC	3	прекратила
компания <nsubj прекратит >obj разработку	компания	прекратит	разработку	1	1.7	ABC	3	прекратит
компания <nsubj приглашает >obj специалистов	компания	приглашает	специалистов	1	1.7	ABC	3	приглашает
компания <nsubj прислала >obj снимки	компания	прислала	снимки	1	1.7	ABC	3	прислала
компания <nsubj продает >obj бизнес	компания	продает	бизнес	1	1.7	ABC	3	продает
компания <nsubj рассматривает >obj возможность	компания	рассматривает	возможность	1	1.7	ABC	3	рассматривает
компания <nsubj рассматривает >obj предложения	компания	рассматривает	предложения	1	1.7	ABC	3	рассматривает
компания <nsubj реализует >obj продукцию	компания	реализует	продукцию	1	1.7	ABC	3	реализует
компания <nsubj реализует >obj проекты	компания	реализует	проекты	1	1.7	ABC	3	реализует
компания <nsubj скрывала >obj название	компания	скрывала	название	1	1.7	ABC	3	скрывала
компания <nsubj снабдила >obj сервис	компания	снабдила	сервис	1	1.7	ABC	3	снабдила
компания <nsubj сохраняет >obj прогноз	компания	сохраняет	прогноз	1	1.7	ABC	3	сохраняет
комплекс <nsubj предусматривает >obj запуски	комплекс	предусматривает	запуски	1	1.7	ABC	3	предусматривает
комплекс <nsubj регулирует >obj выборы	комплекс	регулирует	выборы	1	1.7	ABC	3	регулирует
комплектующие <nsubj занимают >obj долю	комплектующие	занимают	долю	1	1.7	ABC	3	занимают
компонента <nsubj представляет >obj газ	компонента	представляет	газ	1	1.7	ABC	3	представляет
компонента <nsubj представляет >obj гелий	компонента	представляет	гелий	1	1.7	ABC	3	представляет
конгресс <nsubj выделил >obj транш	конгресс	выделил	транш	1	1.7	ABC	3	выделил
конец <nsubj описывает >obj окружность	конец	описывает	окружность	1	1.7	ABC	3	описывает
консерватории <nsubj выдадут >obj здание	консерватории	выдадут	здание	1	1.7	ABC	3	выдадут
консорциум <nsubj приостановил >obj подписание	консорциум	приостановил	подписание	1	1.7	ABC	3	приостановил
контакты <nsubj закладывают >obj основу	контакты	закладывают	основу	1	1.7	ABC	3	закладывают
контракты <nsubj сделали >obj авиасалон	контракты	сделали	авиасалон	1	1.7	ABC	3	сделали
конференция <nsubj выдвинула >obj врио	конференция	выдвинула	врио	1	1.7	ABC	3	выдвинула
концерн <nsubj потерял >obj топ-менеджера	концерн	потерял	топ-менеджера	1	1.7	ABC	3	потерял
концерн <nsubj приобрел >obj центр	концерн	приобрел	центр	1	1.7	ABC	3	приобрел
концерн <nsubj продал >obj пакет	концерн	продал	пакет	1	1.7	ABC	3	продал
концерн <nsubj уберет >obj рекламу	концерн	уберет	рекламу	1	1.7	ABC	3	уберет
концерт <nsubj вызвал >obj фурор	концерт	вызвал	фурор	1	1.7	ABC	3	вызвал
концерты <obj посетит >nsubj человек	концерты	посетит	человек	1	1.7	ABC	3	посетит
кооператоры <nsubj дерут >obj деньги	кооператоры	дерут	деньги	1	1.7	ABC	3	дерут
копии <obj разместил >nsubj друг	копии	разместил	друг	1	1.7	ABC	3	разместил
корабли <nsubj имеют >obj ракеты	корабли	имеют	ракеты	1	1.7	ABC	3	имеют
коровы <nsubj испытывают >obj страх	коровы	испытывают	страх	1	1.7	ABC	3	испытывают
королеву <obj ужалили >nsubj подданные	королеву	ужалили	подданные	1	1.7	ABC	3	ужалили
корпорации <nsubj заключают >obj контракты	корпорации	заключают	контракты	1	1.7	ABC	3	заключают
корпорация <nsubj обнародовала >obj планы	корпорация	обнародовала	планы	1	1.7	ABC	3	обнародовала
корпорация <nsubj пересмотрит >obj решение	корпорация	пересмотрит	решение	1	1.7	ABC	3	пересмотрит
корпорация <nsubj сократила >obj долю	корпорация	сократила	долю	1	1.7	ABC	3	сократила
коррумпированность <nsubj вызывает >obj реакцию	коррумпированность	вызывает	реакцию	1	1.7	ABC	3	вызывает
космонавты <nsubj вынесут >obj факел	космонавты	вынесут	факел	1	1.7	ABC	3	вынесут
космонавты <nsubj кладут >obj кирпичи	космонавты	кладут	кирпичи	1	1.7	ABC	3	кладут
кот <nsubj дает >obj плитку	кот	дает	плитку	1	1.7	ABC	3	дает
красноармеец <nsubj застрелил >obj комиссара	красноармеец	застрелил	комиссара	1	1.7	ABC	3	застрелил
кредиты <obj предоставили >nsubj банки	кредиты	предоставили	банки	1	1.7	ABC	3	предоставили
крепление <nsubj обуславливало >obj уровень	крепление	обуславливало	уровень	1	1.7	ABC	3	обуславливало
кризис <nsubj изменил >obj экономику	кризис	изменил	экономику	1	1.7	ABC	3	изменил
критики <nsubj дали >obj прогнозы	критики	дали	прогнозы	1	1.7	ABC	3	дали
курс <nsubj имеет >obj шансы	курс	имеет	шансы	1	1.7	ABC	3	имеет
курс <nsubj обновил >obj минимум	курс	обновил	минимум	1	1.7	ABC	3	обновил
кусты <nsubj сохранили >obj обрывки	кусты	сохранили	обрывки	1	1.7	ABC	3	сохранили
лайнер <nsubj совершал >obj маневры	лайнер	совершал	маневры	1	1.7	ABC	3	совершал
лампа <nsubj чудеса <obj совершает	лампа	чудеса	совершает	1	1.7	ABC	3	совершает
лауреат <nsubj получает >obj медаль	лауреат	получает	медаль	1	1.7	ABC	3	получает
легкоатлеты <nsubj принимали >obj препараты	легкоатлеты	принимали	препараты	1	1.7	ABC	3	принимали
лейбл <nsubj подготовил >obj видео	лейбл	подготовил	видео	1	1.7	ABC	3	подготовил
лес <nsubj имеет >obj стоимость	лес	имеет	стоимость	1	1.7	ABC	3	имеет
лидер <nsubj вел >obj переговоры	лидер	вел	переговоры	1	1.7	ABC	3	вел
лидер <nsubj заверил >obj главу	лидер	заверил	главу	1	1.7	ABC	3	заверил
лидер <nsubj обвинил >obj свидетеля	лидер	обвинил	свидетеля	1	1.7	ABC	3	обвинил
лидер <nsubj одобрил >obj отправку	лидер	одобрил	отправку	1	1.7	ABC	3	одобрил
лидер <nsubj определил >obj ошибку	лидер	определил	ошибку	1	1.7	ABC	3	определил
лидер <nsubj осудил >obj теракт	лидер	осудил	теракт	1	1.7	ABC	3	осудил
лидер <nsubj отметил >obj неправильность	лидер	отметил	неправильность	1	1.7	ABC	3	отметил
лидер <nsubj подписал >obj письмо	лидер	подписал	письмо	1	1.7	ABC	3	подписал
лидер <nsubj покинет >obj страну	лидер	покинет	страну	1	1.7	ABC	3	покинет
лидер <nsubj посещал >obj резиденцию	лидер	посещал	резиденцию	1	1.7	ABC	3	посещал
лидеры <nsubj заняли >obj посты	лидеры	заняли	посты	1	1.7	ABC	3	заняли
лимоновцы <nsubj повредили >obj аппаратуру	лимоновцы	повредили	аппаратуру	1	1.7	ABC	3	повредили
линия <nsubj имела >obj вид	линия	имела	вид	1	1.7	ABC	3	имела
лифтерша <nsubj вручила >obj письмо	лифтерша	вручила	письмо	1	1.7	ABC	3	вручила
лиц <obj администрация <nsubj допустила	лиц	администрация	допустила	1	1.7	ABC	3	допустила
лица <nsubj налаживают >obj контакты	лица	налаживают	контакты	1	1.7	ABC	3	налаживают
лица <nsubj нести >obj ответственность	лица	нести	ответственность	1	1.7	ABC	3	нести
личность <nsubj произвела >obj впечатление	личность	произвела	впечатление	1	1.7	ABC	3	произвела
личность <nsubj создает >obj ценности	личность	создает	ценности	1	1.7	ABC	3	создает
лотереи <nsubj поддерживают >obj проекты	лотереи	поддерживают	проекты	1	1.7	ABC	3	поддерживают
лыжница <nsubj завоевала >obj медаль	лыжница	завоевала	медаль	1	1.7	ABC	3	завоевала
люди <nsubj вырывали >obj куски	люди	вырывали	куски	1	1.7	ABC	3	вырывали
люди <nsubj исполняют >obj заказ	люди	исполняют	заказ	1	1.7	ABC	3	исполняют
люди <nsubj нанесли >obj травмы	люди	нанесли	травмы	1	1.7	ABC	3	нанесли
люди <nsubj нарушали >obj порядок	люди	нарушали	порядок	1	1.7	ABC	3	нарушали
люди <nsubj несли >obj носилки	люди	несли	носилки	1	1.7	ABC	3	несли
люди <nsubj применили >obj устройство	люди	применили	устройство	1	1.7	ABC	3	применили
люди <nsubj принимают >obj меры	люди	принимают	меры	1	1.7	ABC	3	принимают
