Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
صارفین <nsubj اکاؤنٹ <obj کرسکتے	صارفین	اکاؤنٹ	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj اکاؤنٹس <obj جوڑنا	صارفین	اکاؤنٹس	جوڑنا	1	1.6	ABC	3	جوڑنا
صارفین <nsubj ایموجیز <obj کر	صارفین	ایموجیز	کر	1	1.6	ABC	3	کر
صارفین <nsubj ایونٹس <obj کرسکتے	صارفین	ایونٹس	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj ایپ <obj کرنی	صارفین	ایپ	کرنی	1	1.6	ABC	3	کرنی
صارفین <nsubj بیٹری <obj کرنا	صارفین	بیٹری	کرنا	1	1.6	ABC	3	کرنا
صارفین <nsubj تاریخچہ <obj کرسکتے	صارفین	تاریخچہ	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj تجربہ <obj بنا	صارفین	تجربہ	بنا	1	1.6	ABC	3	بنا
صارفین <nsubj تفصیلات <obj دیکھ	صارفین	تفصیلات	دیکھ	1	1.6	ABC	3	دیکھ
صارفین <nsubj تفصیلات <obj کر	صارفین	تفصیلات	کر	1	1.6	ABC	3	کر
صارفین <nsubj تفصیلات <obj کرسکتے	صارفین	تفصیلات	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj خاکے <obj دکھا	صارفین	خاکے	دکھا	1	1.6	ABC	3	دکھا
صارفین <nsubj خیالات <obj کرسکتے	صارفین	خیالات	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj دوستوں <obj رکھ	صارفین	دوستوں	رکھ	1	1.6	ABC	3	رکھ
صارفین <nsubj رقم <obj دینے	صارفین	رقم	دینے	1	1.6	ABC	3	دینے
صارفین <nsubj ریکوئسٹس <obj بھیج	صارفین	ریکوئسٹس	بھیج	1	1.6	ABC	3	بھیج
صارفین <nsubj سکیورٹی <obj بنانے	صارفین	سکیورٹی	بنانے	1	1.6	ABC	3	بنانے
صارفین <nsubj شخص <obj کر	صارفین	شخص	کر	1	1.6	ABC	3	کر
صارفین <nsubj فلٹر <obj کر	صارفین	فلٹر	کر	1	1.6	ABC	3	کر
صارفین <nsubj فلٹرز <obj لگا	صارفین	فلٹرز	لگا	1	1.6	ABC	3	لگا
صارفین <nsubj فون <obj کر	صارفین	فون	کر	1	1.6	ABC	3	کر
صارفین <nsubj فون <obj کرانا	صارفین	فون	کرانا	1	1.6	ABC	3	کرانا
صارفین <nsubj فونز <obj کروا	صارفین	فونز	کروا	1	1.6	ABC	3	کروا
صارفین <nsubj فیچر <obj کیا	صارفین	فیچر	کیا	1	1.6	ABC	3	کیا
صارفین <nsubj ماڈلز <obj کرنا	صارفین	ماڈلز	کرنا	1	1.6	ABC	3	کرنا
صارفین <nsubj مشکلات <obj آتی	صارفین	مشکلات	آتی	1	1.6	ABC	3	آتی
صارفین <nsubj معلومات <obj دینا	صارفین	معلومات	دینا	1	1.6	ABC	3	دینا
صارفین <nsubj معلومات <obj دیکھ	صارفین	معلومات	دیکھ	1	1.6	ABC	3	دیکھ
صارفین <nsubj موقع <obj کرنا	صارفین	موقع	کرنا	1	1.6	ABC	3	کرنا
صارفین <nsubj میسجز <obj لے	صارفین	میسجز	لے	1	1.6	ABC	3	لے
صارفین <nsubj میپس <obj کھولنا	صارفین	میپس	کھولنا	1	1.6	ABC	3	کھولنا
صارفین <nsubj ویڈیو <obj کر	صارفین	ویڈیو	کر	1	1.6	ABC	3	کر
صارفین <nsubj ویڈیو <obj کرتے	صارفین	ویڈیو	کرتے	1	1.6	ABC	3	کرتے
صارفین <nsubj ویڈیو <obj ہوتا	صارفین	ویڈیو	ہوتا	1	1.6	ABC	3	ہوتا
صارفین <nsubj ویڈیوز <obj دیکھ	صارفین	ویڈیوز	دیکھ	1	1.6	ABC	3	دیکھ
صارفین <nsubj ٹوئٹس <obj کر	صارفین	ٹوئٹس	کر	1	1.6	ABC	3	کر
صارفین <nsubj ٹوئیٹس <obj چھپا	صارفین	ٹوئیٹس	چھپا	1	1.6	ABC	3	چھپا
صارفین <nsubj ٹیکسٹ <obj کر	صارفین	ٹیکسٹ	کر	1	1.6	ABC	3	کر
صارفین <nsubj پوسٹس <obj کرسکتے	صارفین	پوسٹس	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj پیجز <obj کرسکتے	صارفین	پیجز	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj پیغامات <obj بھیج	صارفین	پیغامات	بھیج	1	1.6	ABC	3	بھیج
صارفین <nsubj پیغامات <obj کرسکتے	صارفین	پیغامات	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj چینل <obj کرنا	صارفین	چینل	کرنا	1	1.6	ABC	3	کرنا
صارفین <nsubj چیٹ <obj کر	صارفین	چیٹ	کر	1	1.6	ABC	3	کر
صارفین <nsubj ڈاؤن <obj کرنا	صارفین	ڈاؤن	کرنا	1	1.6	ABC	3	کرنا
صارفین <nsubj ڈیٹا <obj کر	صارفین	ڈیٹا	کر	1	1.6	ABC	3	کر
صارفین <nsubj کالوں <obj کر	صارفین	کالوں	کر	1	1.6	ABC	3	کر
صارفین <nsubj کوڈ <obj ہوگا	صارفین	کوڈ	ہوگا	1	1.6	ABC	3	ہوگا
صارفین <nsubj گروپس <obj بناسکتے	صارفین	گروپس	بناسکتے	1	1.6	ABC	3	بناسکتے
صارفین <nsubj گروپس <obj کرسکتے	صارفین	گروپس	کرسکتے	1	1.6	ABC	3	کرسکتے
صارفین <nsubj ہے >obj ث	صارفین	ہے	ث	1	1.6	ABC	3	ہے
صحافیوں <nsubj اکاؤنٹ <obj بنانا	صحافیوں	اکاؤنٹ	بنانا	1	1.6	ABC	3	بنانا
صحافیوں <nsubj خبروں <obj کر	صحافیوں	خبروں	کر	1	1.6	ABC	3	کر
صدر <nsubj بتایا >obj خطرہ	صدر	بتایا	خطرہ	1	1.6	ABC	3	بتایا
صدر <nsubj بتایا >obj فرض	صدر	بتایا	فرض	1	1.6	ABC	3	بتایا
صنعت <nsubj مقامات <obj کئے	صنعت	مقامات	کئے	1	1.6	ABC	3	کئے
صنعتوں <nsubj فائدہ <obj ہو	صنعتوں	فائدہ	ہو	1	1.6	ABC	3	ہو
طلباء <nsubj کام <obj کرنا	طلباء	کام	کرنا	1	1.6	ABC	3	کرنا
طیارے <nsubj افراد <obj کئے	طیارے	افراد	کئے	1	1.6	ABC	3	کئے
عدالت <nsubj حکم <obj کر	عدالت	حکم	کر	1	1.6	ABC	3	کر
عدالت <nsubj حکم <obj کیا	عدالت	حکم	کیا	1	1.6	ABC	3	کیا
عدالت <nsubj سزا <obj کر	عدالت	سزا	کر	1	1.6	ABC	3	کر
عمل <obj سائنسدانوں <nsubj سمجھا	عمل	سائنسدانوں	سمجھا	1	1.6	ABC	3	سمجھا
عوام <nsubj بوجھ <obj بڑھتا	عوام	بوجھ	بڑھتا	1	1.6	ABC	3	بڑھتا
عوام <nsubj شکریہ <obj کیا	عوام	شکریہ	کیا	1	1.6	ABC	3	کیا
عوام <nsubj نتیجے <obj بچانے	عوام	نتیجے	بچانے	1	1.6	ABC	3	بچانے
عوام <nsubj کام <obj کرنا	عوام	کام	کرنا	1	1.6	ABC	3	کرنا
غلطی <nsubj اہمیت <obj کرتی	غلطی	اہمیت	کرتی	1	1.6	ABC	3	کرتی
فارم <nsubj فیچرز <obj کرتا	فارم	فیچرز	کرتا	1	1.6	ABC	3	کرتا
فتوحات <nsubj دوستوں <obj کر	فتوحات	دوستوں	کر	1	1.6	ABC	3	کر
فلم <nsubj اثرات <obj کر	فلم	اثرات	کر	1	1.6	ABC	3	کر
فلم <nsubj اعزازات <obj کئے	فلم	اعزازات	کئے	1	1.6	ABC	3	کئے
فلم <nsubj اقسام <obj کرتی	فلم	اقسام	کرتی	1	1.6	ABC	3	کرتی
فلم <nsubj جمعیت <obj دکھاتی	فلم	جمعیت	دکھاتی	1	1.6	ABC	3	دکھاتی
فلم <nsubj حصے <obj دکھاتا	فلم	حصے	دکھاتا	1	1.6	ABC	3	دکھاتا
فلم <nsubj شعبوں <obj کرتی	فلم	شعبوں	کرتی	1	1.6	ABC	3	کرتی
فلم <nsubj لوگوں <obj لے	فلم	لوگوں	لے	1	1.6	ABC	3	لے
فلم <nsubj مصروفیات <obj کرتی	فلم	مصروفیات	کرتی	1	1.6	ABC	3	کرتی
فلم <nsubj معیار <obj کرے	فلم	معیار	کرے	1	1.6	ABC	3	کرے
فلم <nsubj کامیابی <obj کرے	فلم	کامیابی	کرے	1	1.6	ABC	3	کرے
فلم <obj بچے <nsubj دیکھنا	فلم	بچے	دیکھنا	1	1.6	ABC	3	دیکھنا
فنز <nsubj سفر <obj کر	فنز	سفر	کر	1	1.6	ABC	3	کر
فنکار <nsubj اداکاری <obj کی	فنکار	اداکاری	کی	1	1.6	ABC	3	کی
فنکاروں <nsubj فرہنگ <obj کیا	فنکاروں	فرہنگ	کیا	1	1.6	ABC	3	کیا
فنکاروں <nsubj ڈانسز <obj کیے	فنکاروں	ڈانسز	کیے	1	1.6	ABC	3	کیے
فورسز <nsubj اقدامات <obj اٹھائے	فورسز	اقدامات	اٹھائے	1	1.6	ABC	3	اٹھائے
فورسز <nsubj ایپلیکیشن <obj کی	فورسز	ایپلیکیشن	کی	1	1.6	ABC	3	کی
فون <nsubj تجربہ <obj کرتا	فون	تجربہ	کرتا	1	1.6	ABC	3	کرتا
فون <nsubj تصاویر <obj کر	فون	تصاویر	کر	1	1.6	ABC	3	کر
فون <nsubj فونوں <obj کرے	فون	فونوں	کرے	1	1.6	ABC	3	کرے
فون <nsubj پرفارمنس <obj دیتا	فون	پرفارمنس	دیتا	1	1.6	ABC	3	دیتا
فون <nsubj کارڈ <obj کرتا	فون	کارڈ	کرتا	1	1.6	ABC	3	کرتا
فون <nsubj کیمرہ <obj کرتا	فون	کیمرہ	کرتا	1	1.6	ABC	3	کرتا
فون <nsubj کیمرہ <obj ہے	فون	کیمرہ	ہے	1	1.6	ABC	3	ہے
فیصلہ <nsubj قدم <obj ہے	فیصلہ	قدم	ہے	1	1.6	ABC	3	ہے
فیصلہ <nsubj مالکوں <obj کرے	فیصلہ	مالکوں	کرے	1	1.6	ABC	3	کرے
فیصلہ <nsubj معیشت <obj بنائے	فیصلہ	معیشت	بنائے	1	1.6	ABC	3	بنائے
فیصلہ <nsubj مواقع <obj کرے	فیصلہ	مواقع	کرے	1	1.6	ABC	3	کرے
فیصلہ <nsubj کرتا >obj کاروب	فیصلہ	کرتا	کاروب	1	1.6	ABC	3	کرتا
فیصلے <nsubj فینز <obj بھر	فیصلے	فینز	بھر	1	1.6	ABC	3	بھر
فین <nsubj فنڈ <obj کیا	فین	فنڈ	کیا	1	1.6	ABC	3	کیا
فینز <nsubj انکشاف <obj کیا	فینز	انکشاف	کیا	1	1.6	ABC	3	کیا
فینز <nsubj بات <obj ہے	فینز	بات	ہے	1	1.6	ABC	3	ہے
فینز <nsubj بوجھ <obj ہوگیا	فینز	بوجھ	ہوگیا	1	1.6	ABC	3	ہوگیا
فینز <nsubj بیان <obj سمجھا	فینز	بیان	سمجھا	1	1.6	ABC	3	سمجھا
فینز <nsubj بیان <obj کیا	فینز	بیان	کیا	1	1.6	ABC	3	کیا
فینز <nsubj تصاویر <obj کرتے	فینز	تصاویر	کرتے	1	1.6	ABC	3	کرتے
فینز <nsubj تصاویر <obj کیں	فینز	تصاویر	کیں	1	1.6	ABC	3	کیں
فینز <nsubj تقریب <obj منائی	فینز	تقریب	منائی	1	1.6	ABC	3	منائی
فینز <nsubj خواہشات <obj دی	فینز	خواہشات	دی	1	1.6	ABC	3	دی
فینز <nsubj خیالات <obj کئے	فینز	خیالات	کئے	1	1.6	ABC	3	کئے
فینز <nsubj دن <obj منایا	فینز	دن	منایا	1	1.6	ABC	3	منایا
فینز <nsubj سوالات <obj پوچھے	فینز	سوالات	پوچھے	1	1.6	ABC	3	پوچھے
فینز <nsubj شمع <obj جلائیں	فینز	شمع	جلائیں	1	1.6	ABC	3	جلائیں
فینز <nsubj شکریہ <obj کیا	فینز	شکریہ	کیا	1	1.6	ABC	3	کیا
فینز <nsubj فیصلے <obj دیا	فینز	فیصلے	دیا	1	1.6	ABC	3	دیا
فینز <nsubj لائکس <obj دیے	فینز	لائکس	دیے	1	1.6	ABC	3	دیے
فینز <nsubj معلومات <obj کرتے	فینز	معلومات	کرتے	1	1.6	ABC	3	کرتے
فینز <nsubj موقع <obj منایا	فینز	موقع	منایا	1	1.6	ABC	3	منایا
فینز <nsubj ویڈیو <obj سراہا	فینز	ویڈیو	سراہا	1	1.6	ABC	3	سراہا
فینز <nsubj پیغامات <obj کئے	فینز	پیغامات	کئے	1	1.6	ABC	3	کئے
فینز <nsubj کہا >obj لیجنڈ	فینز	کہا	لیجنڈ	1	1.6	ABC	3	کہا
فینز <nsubj گانے <obj کررہے	فینز	گانے	کررہے	1	1.6	ABC	3	کررہے
فینز <nsubj یادوں <obj رکھیں	فینز	یادوں	رکھیں	1	1.6	ABC	3	رکھیں
فیچر <nsubj اختیارات <obj کرتا	فیچر	اختیارات	کرتا	1	1.6	ABC	3	کرتا
فیچر <nsubj استعمال <obj کرتا	فیچر	استعمال	کرتا	1	1.6	ABC	3	کرتا
فیچر <nsubj سہولت <obj کرتا	فیچر	سہولت	کرتا	1	1.6	ABC	3	کرتا
فیچر <nsubj سہولت <obj کرے	فیچر	سہولت	کرے	1	1.6	ABC	3	کرے
فیچر <nsubj صارفین <obj بچائے	فیچر	صارفین	بچائے	1	1.6	ABC	3	بچائے
فیچر <nsubj صلاحیت <obj کرتا	فیچر	صلاحیت	کرتا	1	1.6	ABC	3	کرتا
فیچر <nsubj معلومات <obj کہلاتا	فیچر	معلومات	کہلاتا	1	1.6	ABC	3	کہلاتا
فیچر <nsubj وزن <obj کرتا	فیچر	وزن	کرتا	1	1.6	ABC	3	کرتا
فیچرز <nsubj آسانی <obj کریں	فیچرز	آسانی	کریں	1	1.6	ABC	3	کریں
فیڈریشن <nsubj درخواست <obj کر	فیڈریشن	درخواست	کر	1	1.6	ABC	3	کر
قوت <nsubj کوششوں <obj بنا	قوت	کوششوں	بنا	1	1.6	ABC	3	بنا
قیمت <nsubj روپے <obj ہوگئی	قیمت	روپے	ہوگئی	1	1.6	ABC	3	ہوگئی
قیمت <nsubj پینلز <obj ہوتے	قیمت	پینلز	ہوتے	1	1.6	ABC	3	ہوتے
قیمت <nsubj ہوتی >obj قیمت	قیمت	ہوتی	قیمت	1	1.6	ABC	3	ہوتی
قیمتیں <nsubj اسمان <obj کرنے	قیمتیں	اسمان	کرنے	1	1.6	ABC	3	کرنے
لائن <nsubj اننگزی <obj کردی	لائن	اننگزی	کردی	1	1.6	ABC	3	کردی
لائن <nsubj لائن <obj روکا	لائن	لائن	روکا	1	1.6	ABC	3	روکا
لائن <nsubj لائن <obj کردیا	لائن	لائن	کردیا	1	1.6	ABC	3	کردیا
لائن <nsubj پرفارمنس <obj دکھا	لائن	پرفارمنس	دکھا	1	1.6	ABC	3	دکھا
لائن <nsubj ہدف <obj کر	لائن	ہدف	کر	1	1.6	ABC	3	کر
لوگ <nsubj ارادے <obj کرتے	لوگ	ارادے	کرتے	1	1.6	ABC	3	کرتے
لوگ <nsubj ایپ <obj کریں	لوگ	ایپ	کریں	1	1.6	ABC	3	کریں
لوگ <nsubj تیاریاں <obj کر	لوگ	تیاریاں	کر	1	1.6	ABC	3	کر
لوگ <nsubj خدمات <obj اٹھا	لوگ	خدمات	اٹھا	1	1.6	ABC	3	اٹھا
لوگ <nsubj خوشیاں <obj کرتے	لوگ	خوشیاں	کرتے	1	1.6	ABC	3	کرتے
لوگ <nsubj خیالات <obj کر	لوگ	خیالات	کر	1	1.6	ABC	3	کر
لوگ <nsubj دلچسپی <obj بھرے	لوگ	دلچسپی	بھرے	1	1.6	ABC	3	بھرے
لوگ <nsubj دوستوں <obj دیکھا	لوگ	دوستوں	دیکھا	1	1.6	ABC	3	دیکھا
لوگ <nsubj سیلفی <obj کرتے	لوگ	سیلفی	کرتے	1	1.6	ABC	3	کرتے
لوگ <nsubj فلم <obj کریں	لوگ	فلم	کریں	1	1.6	ABC	3	کریں
لوگ <nsubj فلمیں <obj دیکھ	لوگ	فلمیں	دیکھ	1	1.6	ABC	3	دیکھ
لوگ <nsubj نفع <obj کرتے	لوگ	نفع	کرتے	1	1.6	ABC	3	کرتے
لوگ <nsubj ٹشوز <obj خرید	لوگ	ٹشوز	خرید	1	1.6	ABC	3	خرید
لوگ <nsubj ٹیکس <obj دیں	لوگ	ٹیکس	دیں	1	1.6	ABC	3	دیں
لوگ <nsubj چیخیں <obj کریں	لوگ	چیخیں	کریں	1	1.6	ABC	3	کریں
لوگ <nsubj کرنسی <obj خرید	لوگ	کرنسی	خرید	1	1.6	ABC	3	خرید
لوگ <nsubj کہا >obj غلطی	لوگ	کہا	غلطی	1	1.6	ABC	3	کہا
لوگ <nsubj گاڑیاں <obj لا	لوگ	گاڑیاں	لا	1	1.6	ABC	3	لا
لوگوں <nsubj اصولوں <obj کرنا	لوگوں	اصولوں	کرنا	1	1.6	ABC	3	کرنا
لوگوں <nsubj الزامات <obj لگائے	لوگوں	الزامات	لگائے	1	1.6	ABC	3	لگائے
لوگوں <nsubj تبصرے <obj کئے	لوگوں	تبصرے	کئے	1	1.6	ABC	3	کئے
لوگوں <nsubj تصویر <obj کیا	لوگوں	تصویر	کیا	1	1.6	ABC	3	کیا
لوگوں <nsubj جدوجہد <obj رکھی	لوگوں	جدوجہد	رکھی	1	1.6	ABC	3	رکھی
لوگوں <nsubj جوابات <obj کیے	لوگوں	جوابات	کیے	1	1.6	ABC	3	کیے
لوگوں <nsubj جگہ <obj ملے	لوگوں	جگہ	ملے	1	1.6	ABC	3	ملے
لوگوں <nsubj حملے <obj کیا	لوگوں	حملے	کیا	1	1.6	ABC	3	کیا
لوگوں <nsubj خیالات <obj کئے	لوگوں	خیالات	کئے	1	1.6	ABC	3	کئے
لوگوں <nsubj دکھ <obj کرتے	لوگوں	دکھ	کرتے	1	1.6	ABC	3	کرتے
لوگوں <nsubj شکریہ <obj کرنا	لوگوں	شکریہ	کرنا	1	1.6	ABC	3	کرنا
لوگوں <nsubj ضرورت <obj ہوتی	لوگوں	ضرورت	ہوتی	1	1.6	ABC	3	ہوتی
لوگوں <nsubj معلومات <obj ہو	لوگوں	معلومات	ہو	1	1.6	ABC	3	ہو
لوگوں <nsubj ملبوسات <obj کر	لوگوں	ملبوسات	کر	1	1.6	ABC	3	کر
لوگوں <nsubj نام <obj دیا	لوگوں	نام	دیا	1	1.6	ABC	3	دیا
لوگوں <nsubj پیغامات <obj روکنا	لوگوں	پیغامات	روکنا	1	1.6	ABC	3	روکنا
لوگوں <nsubj چینل <obj بدل	لوگوں	چینل	بدل	1	1.6	ABC	3	بدل
لوگوں <nsubj کمیشن <obj دیا	لوگوں	کمیشن	دیا	1	1.6	ABC	3	دیا
لڑکی <obj شخص <nsubj کر	لڑکی	شخص	کر	1	1.6	ABC	3	کر
لڑکی <obj کمپنی <nsubj بلا	لڑکی	کمپنی	بلا	1	1.6	ABC	3	بلا
لڑکیوں <nsubj ٹکٹ <obj خریدے	لڑکیوں	ٹکٹ	خریدے	1	1.6	ABC	3	خریدے
لیکنز <nsubj بتایا >obj گانا	لیکنز	بتایا	گانا	1	1.6	ABC	3	بتایا
لیکنز <nsubj موسیقی <obj کی	لیکنز	موسیقی	کی	1	1.6	ABC	3	کی
مارکیٹ <nsubj لہر <obj کر	مارکیٹ	لہر	کر	1	1.6	ABC	3	کر
مافیا <nsubj کھلاڑیوں <obj کررہی	مافیا	کھلاڑیوں	کررہی	1	1.6	ABC	3	کررہی
مالک <nsubj دعوت <obj کیا	مالک	دعوت	کیا	1	1.6	ABC	3	کیا
مالک <nsubj لڑکی <obj بلا	مالک	لڑکی	بلا	1	1.6	ABC	3	بلا
مالکان <nsubj بتایا >obj وٹس	مالکان	بتایا	وٹس	1	1.6	ABC	3	بتایا
مالکان <nsubj بیان <obj کیا	مالکان	بیان	کیا	1	1.6	ABC	3	کیا
مالکان <nsubj وارننگ <obj کی	مالکان	وارننگ	کی	1	1.6	ABC	3	کی
مالکان <nsubj ہدایات <obj کردیں	مالکان	ہدایات	کردیں	1	1.6	ABC	3	کردیں
مالکوں <nsubj بتایا >obj خریدار	مالکوں	بتایا	خریدار	1	1.6	ABC	3	بتایا
مالکوں <nsubj بیان <obj کیا	مالکوں	بیان	کیا	1	1.6	ABC	3	کیا
مالکین <nsubj کاروبار <obj کر	مالکین	کاروبار	کر	1	1.6	ABC	3	کر
ماڈلز <nsubj ملبوسات <obj پہنے	ماڈلز	ملبوسات	پہنے	1	1.6	ABC	3	پہنے
ماڈلز <nsubj پہنے >obj قمیص	ماڈلز	پہنے	قمیص	1	1.6	ABC	3	پہنے
ماں <nsubj مقدمہ <obj کرائی	ماں	مقدمہ	کرائی	1	1.6	ABC	3	کرائی
ماہرین <nsubj تصاویر <obj دکھائیں	ماہرین	تصاویر	دکھائیں	1	1.6	ABC	3	دکھائیں
ماہرین <nsubj خوشیوں <obj کرتے	ماہرین	خوشیوں	کرتے	1	1.6	ABC	3	کرتے
ماہرین <nsubj راہ <obj کی	ماہرین	راہ	کی	1	1.6	ABC	3	کی
ماہرین <nsubj سیارہ <obj کرلیا	ماہرین	سیارہ	کرلیا	1	1.6	ABC	3	کرلیا
ماہرین <nsubj ضرورت <obj بتایا	ماہرین	ضرورت	بتایا	1	1.6	ABC	3	بتایا
ماہرین <nsubj نظام <obj کیا	ماہرین	نظام	کیا	1	1.6	ABC	3	کیا
ماہرین <nsubj کہتے >obj طریقہ	ماہرین	کہتے	طریقہ	1	1.6	ABC	3	کہتے
محتسب <nsubj حکم <obj کر	محتسب	حکم	کر	1	1.6	ABC	3	کر
محتسب <nsubj کہا >obj پالیس	محتسب	کہا	پالیس	1	1.6	ABC	3	کہا
مدت <nsubj نتائج <obj کرے	مدت	نتائج	کرے	1	1.6	ABC	3	کرے
مسئولین <nsubj معاملے <obj کرنا	مسئولین	معاملے	کرنا	1	1.6	ABC	3	کرنا
مسئولین <nsubj موقف <obj کر	مسئولین	موقف	کر	1	1.6	ABC	3	کر
مسافر <nsubj نام <obj کرنی	مسافر	نام	کرنی	1	1.6	ABC	3	کرنی
مسافروں <nsubj ایکٹ <obj کرنا	مسافروں	ایکٹ	کرنا	1	1.6	ABC	3	کرنا
مسافرین <nsubj ناراضگی <obj کی	مسافرین	ناراضگی	کی	1	1.6	ABC	3	کی
مشورے <obj بوکسرز <nsubj اٹھاتے	مشورے	بوکسرز	اٹھاتے	1	1.6	ABC	3	اٹھاتے
مصباحوں <nsubj بات <obj کر	مصباحوں	بات	کر	1	1.6	ABC	3	کر
مصنف <nsubj تجربات <obj کیا	مصنف	تجربات	کیا	1	1.6	ABC	3	کیا
مصنفین <nsubj دیا >obj کہانی	مصنفین	دیا	کہانی	1	1.6	ABC	3	دیا
مقابلے <nsubj موقع <obj کریں	مقابلے	موقع	کریں	1	1.6	ABC	3	کریں
مقصد <nsubj دنیا <obj بنانا	مقصد	دنیا	بنانا	1	1.6	ABC	3	بنانا
مقصد <nsubj مانیٹرنگ <obj بنانا	مقصد	مانیٹرنگ	بنانا	1	1.6	ABC	3	بنانا
مقصد <nsubj ہے >obj ستونوں	مقصد	ہے	ستونوں	1	1.6	ABC	3	ہے
ملازمین <nsubj رقم <obj کر	ملازمین	رقم	کر	1	1.6	ABC	3	کر
ملازمین <nsubj رقم <obj کروا	ملازمین	رقم	کروا	1	1.6	ABC	3	کروا
ملزم <nsubj گولیاں <obj ماریں	ملزم	گولیاں	ماریں	1	1.6	ABC	3	ماریں
ممالک <nsubj جگہ <obj دے	ممالک	جگہ	دے	1	1.6	ABC	3	دے
ممبران <nsubj بتایا >obj بڑ	ممبران	بتایا	بڑ	1	1.6	ABC	3	بتایا
منصوبہ <nsubj راہیں <obj کھولے	منصوبہ	راہیں	کھولے	1	1.6	ABC	3	کھولے
منظمین <nsubj بیان <obj کی	منظمین	بیان	کی	1	1.6	ABC	3	کی
مواد <nsubj رو <obj کرتے	مواد	رو	کرتے	1	1.6	ABC	3	کرتے
موجودگی <nsubj مقدمے <obj کرتی	موجودگی	مقدمے	کرتی	1	1.6	ABC	3	کرتی
موسیقی <obj دوست <nsubj کیا	موسیقی	دوست	کیا	1	1.6	ABC	3	کیا
موڈ <nsubj ماحول <obj کرتا	موڈ	ماحول	کرتا	1	1.6	ABC	3	کرتا
میئر <nsubj خواہش <obj کیا	میئر	خواہش	کیا	1	1.6	ABC	3	کیا
میتھیووینڈر <nsubj فتح <obj کیا	میتھیووینڈر	فتح	کیا	1	1.6	ABC	3	کیا
میزبان <nsubj بتایا >obj شکل	میزبان	بتایا	شکل	1	1.6	ABC	3	بتایا
میٹرز <nsubj استعمال <obj کرتے	میٹرز	استعمال	کرتے	1	1.6	ABC	3	کرتے
میٹرز <nsubj حصول <obj رکھتے	میٹرز	حصول	رکھتے	1	1.6	ABC	3	رکھتے
میپس <nsubj معلومات <obj کرتا	میپس	معلومات	کرتا	1	1.6	ABC	3	کرتا
میڈیا <nsubj خبریں <obj کی	میڈیا	خبریں	کی	1	1.6	ABC	3	کی
میڈیا <nsubj رپورٹ <obj کی	میڈیا	رپورٹ	کی	1	1.6	ABC	3	کی
نام <nsubj فیصلے <obj سراہے	نام	فیصلے	سراہے	1	1.6	ABC	3	سراہے
نام <nsubj ٹریلر <obj کر	نام	ٹریلر	کر	1	1.6	ABC	3	کر
نام <nsubj کام <obj کریں	نام	کام	کریں	1	1.6	ABC	3	کریں
نام <obj دنیا <nsubj ہے	نام	دنیا	ہے	1	1.6	ABC	3	ہے
نظام <nsubj سینسر <obj کرتا	نظام	سینسر	کرتا	1	1.6	ABC	3	کرتا
نمائندے <nsubj کارنامے <obj کر	نمائندے	کارنامے	کر	1	1.6	ABC	3	کر
نمبر <nsubj کردار <obj کرتے	نمبر	کردار	کرتے	1	1.6	ABC	3	کرتے
نوجوان <nsubj بلندیاں <obj کر	نوجوان	بلندیاں	کر	1	1.6	ABC	3	کر
واقعہ <nsubj خطرے <obj کر	واقعہ	خطرے	کر	1	1.6	ABC	3	کر
واقعہ <nsubj دلچسپی <obj بھر	واقعہ	دلچسپی	بھر	1	1.6	ABC	3	بھر
واقعہ <nsubj شوقینِ <obj بھر	واقعہ	شوقینِ	بھر	1	1.6	ABC	3	بھر
واقعہ <nsubj ضرورت <obj کر	واقعہ	ضرورت	کر	1	1.6	ABC	3	کر
واقعے <nsubj لوگوں <obj کر	واقعے	لوگوں	کر	1	1.6	ABC	3	کر
والدین <nsubj استعمال <obj دیکھ	والدین	استعمال	دیکھ	1	1.6	ABC	3	دیکھ
والدین <nsubj انتخاب <obj کیا	والدین	انتخاب	کیا	1	1.6	ABC	3	کیا
والدین <nsubj ایپ <obj کریں	والدین	ایپ	کریں	1	1.6	ABC	3	کریں
والدین <nsubj حدود <obj بتانے	والدین	حدود	بتانے	1	1.6	ABC	3	بتانے
والدین <nsubj خوشخبری <obj سنائی	والدین	خوشخبری	سنائی	1	1.6	ABC	3	سنائی
والدین <nsubj ٹکٹ <obj خریدا	والدین	ٹکٹ	خریدا	1	1.6	ABC	3	خریدا
والدین <nsubj پروپوزل <obj کر	والدین	پروپوزل	کر	1	1.6	ABC	3	کر
والدین <nsubj ڈاؤن <obj کریں	والدین	ڈاؤن	کریں	1	1.6	ABC	3	کریں
والدین <nsubj کنٹرولر <obj خریدیں	والدین	کنٹرولر	خریدیں	1	1.6	ABC	3	خریدیں
