Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
motor <nsubj menjadi >obj sepeda	motor	menjadi	sepeda	1	0.9	ABC	3	menjadi
muatan <nsubj mempengaruhi >obj stabilitas	muatan	mempengaruhi	stabilitas	1	0.9	ABC	3	mempengaruhi
mubaligh <nsubj bertukar >obj pikiran	mubaligh	bertukar	pikiran	1	0.9	ABC	3	bertukar
mubaligh <nsubj menggunakan >obj bahasa	mubaligh	menggunakan	bahasa	1	0.9	ABC	3	menggunakan
mudik <nsubj memberikan >obj apresiasi	mudik	memberikan	apresiasi	1	0.9	ABC	3	memberikan
mudik <nsubj memberikan >obj efek	mudik	memberikan	efek	1	0.9	ABC	3	memberikan
mudik <nsubj menjadi >obj ritual	mudik	menjadi	ritual	1	0.9	ABC	3	menjadi
mudik <nsubj menjadi >obj tradisi	mudik	menjadi	tradisi	1	0.9	ABC	3	menjadi
munculnya <nsubj memporak >obj sektor	munculnya	memporak	sektor	1	0.9	ABC	3	memporak
munculnya <nsubj menambah >obj ketegangan	munculnya	menambah	ketegangan	1	0.9	ABC	3	menambah
munculnya <nsubj mendapat >obj respon	munculnya	mendapat	respon	1	0.9	ABC	3	mendapat
mural <nsubj menjadi >obj simbol	mural	menjadi	simbol	1	0.9	ABC	3	menjadi
museum <nsubj memberikan >obj akses	museum	memberikan	akses	1	0.9	ABC	3	memberikan
musik <nsubj membawa >obj tampilan	musik	membawa	tampilan	1	0.9	ABC	3	membawa
musik <nsubj menjadi >obj karya	musik	menjadi	karya	1	0.9	ABC	3	menjadi
musik <nsubj meraih >obj popularitas	musik	meraih	popularitas	1	0.9	ABC	3	meraih
musikus <nsubj menciptakan >obj karya	musikus	menciptakan	karya	1	0.9	ABC	3	menciptakan
musisi <nsubj menyatakan >obj belasungkawa	musisi	menyatakan	belasungkawa	1	0.9	ABC	3	menyatakan
musisi <nsubj merasa >obj kehilangan	musisi	merasa	kehilangan	1	0.9	ABC	3	merasa
muslim <nsubj memahami >obj agama	muslim	memahami	agama	1	0.9	ABC	3	memahami
naasnya <nsubj menghasilkan >obj kesepakatan	naasnya	menghasilkan	kesepakatan	1	0.9	ABC	3	menghasilkan
naiknya <nsubj menjadi >obj perhatian	naiknya	menjadi	perhatian	1	0.9	ABC	3	menjadi
nakhoda <nsubj memastikan >obj keselamatan	nakhoda	memastikan	keselamatan	1	0.9	ABC	3	memastikan
nama <nsubj memiliki >obj makna	nama	memiliki	makna	1	0.9	ABC	3	memiliki
nama <nsubj menjadi >obj legenda	nama	menjadi	legenda	1	0.9	ABC	3	menjadi
nama <nsubj punya >obj kemungkinan	nama	punya	kemungkinan	1	0.9	ABC	3	punya
namanya <nsubj dikenal >obj publik	namanya	dikenal	publik	1	0.9	ABC	3	dikenal
namanya <nsubj menerima >obj suap	namanya	menerima	suap	1	0.9	ABC	3	menerima
nano <nsubj membuka >obj jalan	nano	membuka	jalan	1	0.9	ABC	3	membuka
narapidana <nsubj memiliki >obj hak	narapidana	memiliki	hak	1	0.9	ABC	3	memiliki
narapidana <nsubj menggunakan >obj hak	narapidana	menggunakan	hak	1	0.9	ABC	3	menggunakan
narkoba <nsubj merupakan >obj masalah	narkoba	merupakan	masalah	1	0.9	ABC	3	merupakan
narkoba <nsubj merusak >obj fisik	narkoba	merusak	fisik	1	0.9	ABC	3	merusak
narkoba <nsubj merusak >obj karier	narkoba	merusak	karier	1	0.9	ABC	3	merusak
narkoba <nsubj merusak >obj kesehatan	narkoba	merusak	kesehatan	1	0.9	ABC	3	merusak
nasabah <nsubj memenuhi >obj persyaratan	nasabah	memenuhi	persyaratan	1	0.9	ABC	3	memenuhi
nasabah <nsubj mengeluhkan >obj masalah	nasabah	mengeluhkan	masalah	1	0.9	ABC	3	mengeluhkan
nasabah <nsubj merasa >obj kesulitan	nasabah	merasa	kesulitan	1	0.9	ABC	3	merasa
nasi <nsubj berisi >obj lauk	nasi	berisi	lauk	1	0.9	ABC	3	berisi
nasi <nsubj menarik >obj perhatian	nasi	menarik	perhatian	1	0.9	ABC	3	menarik
negara <nsubj dirugikan >obj triliunan	negara	dirugikan	triliunan	1	0.9	ABC	3	dirugikan
negara <nsubj melancarkan >obj tuntutan	negara	melancarkan	tuntutan	1	0.9	ABC	3	melancarkan
negara <nsubj melepas >obj kebijakan	negara	melepas	kebijakan	1	0.9	ABC	3	melepas
negara <nsubj memasok >obj bahan	negara	memasok	bahan	1	0.9	ABC	3	memasok
negara <nsubj memasuki >obj masa	negara	memasuki	masa	1	0.9	ABC	3	memasuki
negara <nsubj membahas >obj kemungkinan	negara	membahas	kemungkinan	1	0.9	ABC	3	membahas
negara <nsubj membayar >obj biaya	negara	membayar	biaya	1	0.9	ABC	3	membayar
negara <nsubj memberikan >obj bonus	negara	memberikan	bonus	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj dampak	negara	memberikan	dampak	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj dukungan	negara	memberikan	dukungan	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj hukuman	negara	memberikan	hukuman	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj insentif	negara	memberikan	insentif	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj perhatian	negara	memberikan	perhatian	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj perlindungan	negara	memberikan	perlindungan	1	0.9	ABC	3	memberikan
negara <nsubj memberikan >obj vonis	negara	memberikan	vonis	1	0.9	ABC	3	memberikan
negara <nsubj memberlakukan >obj hukuman	negara	memberlakukan	hukuman	1	0.9	ABC	3	memberlakukan
negara <nsubj memberlakukan >obj peringatan	negara	memberlakukan	peringatan	1	0.9	ABC	3	memberlakukan
negara <nsubj membuka >obj peluang	negara	membuka	peluang	1	0.9	ABC	3	membuka
negara <nsubj membutuhkan >obj dialog	negara	membutuhkan	dialog	1	0.9	ABC	3	membutuhkan
negara <nsubj memenuhi >obj kepentingan	negara	memenuhi	kepentingan	1	0.9	ABC	3	memenuhi
negara <nsubj memiliki >obj kekayaan	negara	memiliki	kekayaan	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj kesamaan	negara	memiliki	kesamaan	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj pemain	negara	memiliki	pemain	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj persyaratan	negara	memiliki	persyaratan	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj potensi	negara	memiliki	potensi	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj standar	negara	memiliki	standar	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj strategi	negara	memiliki	strategi	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj sumber	negara	memiliki	sumber	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj timnas	negara	memiliki	timnas	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj tujuan	negara	memiliki	tujuan	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj universitas	negara	memiliki	universitas	1	0.9	ABC	3	memiliki
negara <nsubj memiliki >obj wajah	negara	memiliki	wajah	1	0.9	ABC	3	memiliki
negara <nsubj memimpin >obj pembicaraan	negara	memimpin	pembicaraan	1	0.9	ABC	3	memimpin
negara <nsubj meminta >obj transparansi	negara	meminta	transparansi	1	0.9	ABC	3	meminta
negara <nsubj memperhatikan >obj kejadian	negara	memperhatikan	kejadian	1	0.9	ABC	3	memperhatikan
negara <nsubj memperjuangkan >obj upaya	negara	memperjuangkan	upaya	1	0.9	ABC	3	memperjuangkan
negara <nsubj memperkenalkan >obj regulasi	negara	memperkenalkan	regulasi	1	0.9	ABC	3	memperkenalkan
negara <nsubj memperoleh >obj persenjataan	negara	memperoleh	persenjataan	1	0.9	ABC	3	memperoleh
negara <nsubj mempertahankan >obj hubungan	negara	mempertahankan	hubungan	1	0.9	ABC	3	mempertahankan
negara <nsubj mempertimbangkan >obj legalitas	negara	mempertimbangkan	legalitas	1	0.9	ABC	3	mempertimbangkan
negara <nsubj memutuskan >obj pemain	negara	memutuskan	pemain	1	0.9	ABC	3	memutuskan
negara <nsubj menaikkan >obj tarif	negara	menaikkan	tarif	1	0.9	ABC	3	menaikkan
negara <nsubj menandatangani >obj perjanjian	negara	menandatangani	perjanjian	1	0.9	ABC	3	menandatangani
negara <nsubj menandatangani >obj pernyataan	negara	menandatangani	pernyataan	1	0.9	ABC	3	menandatangani
negara <nsubj mencapai >obj keseimbangan	negara	mencapai	keseimbangan	1	0.9	ABC	3	mencapai
negara <nsubj mendapatkan >obj kontribusi	negara	mendapatkan	kontribusi	1	0.9	ABC	3	mendapatkan
negara <nsubj menegakkan >obj hukum	negara	menegakkan	hukum	1	0.9	ABC	3	menegakkan
negara <nsubj menemukan >obj solusi	negara	menemukan	solusi	1	0.9	ABC	3	menemukan
negara <nsubj mengalami >obj dampak	negara	mengalami	dampak	1	0.9	ABC	3	mengalami
negara <nsubj mengalami >obj kesulitan	negara	mengalami	kesulitan	1	0.9	ABC	3	mengalami
negara <nsubj mengalami >obj peningkatan	negara	mengalami	peningkatan	1	0.9	ABC	3	mengalami
negara <nsubj mengalami >obj penurunan	negara	mengalami	penurunan	1	0.9	ABC	3	mengalami
negara <nsubj mengalami >obj tekanan	negara	mengalami	tekanan	1	0.9	ABC	3	mengalami
negara <nsubj mengambil >obj kebijakan	negara	mengambil	kebijakan	1	0.9	ABC	3	mengambil
negara <nsubj mengambil >obj tindakan	negara	mengambil	tindakan	1	0.9	ABC	3	mengambil
negara <nsubj mengeluarkan >obj kebijakan	negara	mengeluarkan	kebijakan	1	0.9	ABC	3	mengeluarkan
negara <nsubj mengeluarkan >obj pernyataan	negara	mengeluarkan	pernyataan	1	0.9	ABC	3	mengeluarkan
negara <nsubj mengenakan >obj sanksi	negara	mengenakan	sanksi	1	0.9	ABC	3	mengenakan
negara <nsubj menggunakan >obj keberadaan	negara	menggunakan	keberadaan	1	0.9	ABC	3	menggunakan
negara <nsubj menghadapi >obj akibat	negara	menghadapi	akibat	1	0.9	ABC	3	menghadapi
negara <nsubj menghadapi >obj inflasi	negara	menghadapi	inflasi	1	0.9	ABC	3	menghadapi
negara <nsubj menghadapi >obj kondisi	negara	menghadapi	kondisi	1	0.9	ABC	3	menghadapi
negara <nsubj menghadapi >obj krisis	negara	menghadapi	krisis	1	0.9	ABC	3	menghadapi
negara <nsubj mengirimkan >obj delegasi	negara	mengirimkan	delegasi	1	0.9	ABC	3	mengirimkan
negara <nsubj mengizinkan >obj perempuan	negara	mengizinkan	perempuan	1	0.9	ABC	3	mengizinkan
negara <nsubj mengizinkan >obj wanita	negara	mengizinkan	wanita	1	0.9	ABC	3	mengizinkan
negara <nsubj mengkhawatirkan >obj kemajuan	negara	mengkhawatirkan	kemajuan	1	0.9	ABC	3	mengkhawatirkan
negara <nsubj mengundurkan >obj jadwal	negara	mengundurkan	jadwal	1	0.9	ABC	3	mengundurkan
negara <nsubj mengungkapkan >obj keprihatinan	negara	mengungkapkan	keprihatinan	1	0.9	ABC	3	mengungkapkan
negara <nsubj menjadi >obj tuan	negara	menjadi	tuan	1	0.9	ABC	3	menjadi
negara <nsubj menjaga >obj keamanan	negara	menjaga	keamanan	1	0.9	ABC	3	menjaga
negara <nsubj menjalin >obj kerja	negara	menjalin	kerja	1	0.9	ABC	3	menjalin
negara <nsubj menunjukkan >obj dominasi	negara	menunjukkan	dominasi	1	0.9	ABC	3	menunjukkan
negara <nsubj menunjukkan >obj keberpihakan	negara	menunjukkan	keberpihakan	1	0.9	ABC	3	menunjukkan
negara <nsubj menunjukkan >obj kemampuan	negara	menunjukkan	kemampuan	1	0.9	ABC	3	menunjukkan
negara <nsubj menunjukkan >obj komitmenya	negara	menunjukkan	komitmenya	1	0.9	ABC	3	menunjukkan
negara <nsubj menunjukkan >obj performa	negara	menunjukkan	performa	1	0.9	ABC	3	menunjukkan
negara <nsubj menunjukkan >obj sikap	negara	menunjukkan	sikap	1	0.9	ABC	3	menunjukkan
negara <nsubj menyambut >obj hasil	negara	menyambut	hasil	1	0.9	ABC	3	menyambut
negara <nsubj menyambut >obj kemenangan	negara	menyambut	kemenangan	1	0.9	ABC	3	menyambut
negara <nsubj menyarankan >obj wisatawan	negara	menyarankan	wisatawan	1	0.9	ABC	3	menyarankan
negara <nsubj menyatakan >obj dukungan	negara	menyatakan	dukungan	1	0.9	ABC	3	menyatakan
negara <nsubj menyatakan >obj kekecewaannya	negara	menyatakan	kekecewaannya	1	0.9	ABC	3	menyatakan
negara <nsubj menyukai >obj kebijakan	negara	menyukai	kebijakan	1	0.9	ABC	3	menyukai
negara <nsubj merebut >obj juara	negara	merebut	juara	1	0.9	ABC	3	merebut
negara <nsubj sepakat >obj kerjasama	negara	sepakat	kerjasama	1	0.9	ABC	3	sepakat
negaranya <nsubj memberikan >obj pelajaran	negaranya	memberikan	pelajaran	1	0.9	ABC	3	memberikan
negaranya <nsubj meminta >obj bantuan	negaranya	meminta	bantuan	1	0.9	ABC	3	meminta
negaranya <nsubj memulihkan >obj diri	negaranya	memulihkan	diri	1	0.9	ABC	3	memulihkan
negeri <nsubj membutuhkan >obj pemimpin	negeri	membutuhkan	pemimpin	1	0.9	ABC	3	membutuhkan
nelayan <nsubj melaporkan >obj temuan	nelayan	melaporkan	temuan	1	0.9	ABC	3	melaporkan
nelayan <nsubj memperhatikan >obj faktor	nelayan	memperhatikan	faktor	1	0.9	ABC	3	memperhatikan
nelayan <nsubj mencari >obj ikan	nelayan	mencari	ikan	1	0.9	ABC	3	mencari
nelayan <nsubj menemukan >obj karung	nelayan	menemukan	karung	1	0.9	ABC	3	menemukan
nelayan <nsubj menemukan >obj penemuan	nelayan	menemukan	penemuan	1	0.9	ABC	3	menemukan
nelayan <nsubj menemukan >obj pistol	nelayan	menemukan	pistol	1	0.9	ABC	3	menemukan
nelayan <nsubj menemukan >obj senjata	nelayan	menemukan	senjata	1	0.9	ABC	3	menemukan
nenek <nsubj melihat >obj keberhasilan	nenek	melihat	keberhasilan	1	0.9	ABC	3	melihat
nenek <nsubj menghembuskan >obj nafas	nenek	menghembuskan	nafas	1	0.9	ABC	3	menghembuskan
neraca <nsubj mencatatkan >obj defisit	neraca	mencatatkan	defisit	1	0.9	ABC	3	mencatatkan
neraca <nsubj mencetak >obj defisit	neraca	mencetak	defisit	1	0.9	ABC	3	mencetak
neraca <nsubj mengalami >obj peningkatan	neraca	mengalami	peningkatan	1	0.9	ABC	3	mengalami
neraca <nsubj mengalami >obj surplus	neraca	mengalami	surplus	1	0.9	ABC	3	mengalami
neraca <nsubj mengalami >obj tren	neraca	mengalami	tren	1	0.9	ABC	3	mengalami
neraca <nsubj menjadi >obj surplus	neraca	menjadi	surplus	1	0.9	ABC	3	menjadi
neraca <nsubj menunjukkan >obj defisit	neraca	menunjukkan	defisit	1	0.9	ABC	3	menunjukkan
netizen <nsubj bereaksi >obj aneka	netizen	bereaksi	aneka	1	0.9	ABC	3	bereaksi
netizen <nsubj melewatkan >obj momen	netizen	melewatkan	momen	1	0.9	ABC	3	melewatkan
netizen <nsubj memberikan >obj dukungan	netizen	memberikan	dukungan	1	0.9	ABC	3	memberikan
netizen <nsubj memberikan >obj pandangan	netizen	memberikan	pandangan	1	0.9	ABC	3	memberikan
netizen <nsubj memberikan >obj respon	netizen	memberikan	respon	1	0.9	ABC	3	memberikan
netizen <nsubj mempertanyakan >obj cincin	netizen	mempertanyakan	cincin	1	0.9	ABC	3	mempertanyakan
netizen <nsubj memuji >obj sosok	netizen	memuji	sosok	1	0.9	ABC	3	memuji
netizen <nsubj menanti >obj tindakan	netizen	menanti	tindakan	1	0.9	ABC	3	menanti
netizen <nsubj menantikan >obj tanggapan	netizen	menantikan	tanggapan	1	0.9	ABC	3	menantikan
netizen <nsubj mengabadikan >obj penghargaan	netizen	mengabadikan	penghargaan	1	0.9	ABC	3	mengabadikan
netizen <nsubj menganggap >obj karangan	netizen	menganggap	karangan	1	0.9	ABC	3	menganggap
netizen <nsubj mengirimkan >obj banjir	netizen	mengirimkan	banjir	1	0.9	ABC	3	mengirimkan
netizen <nsubj mengunggah >obj foto	netizen	mengunggah	foto	1	0.9	ABC	3	mengunggah
netizen <nsubj mengutuk >obj tindakan	netizen	mengutuk	tindakan	1	0.9	ABC	3	mengutuk
netizen <nsubj menilai >obj pernyataan	netizen	menilai	pernyataan	1	0.9	ABC	3	menilai
netizen <nsubj menuduh >obj kekasihnya	netizen	menuduh	kekasihnya	1	0.9	ABC	3	menuduh
netizen <nsubj menyambut >obj keputusan	netizen	menyambut	keputusan	1	0.9	ABC	3	menyambut
netizen <nsubj menyebut >obj tindakan	netizen	menyebut	tindakan	1	0.9	ABC	3	menyebut
netizen <nsubj menyoroti >obj keamanan	netizen	menyoroti	keamanan	1	0.9	ABC	3	menyoroti
netralitas <nsubj memberikan >obj kepercayaan	netralitas	memberikan	kepercayaan	1	0.9	ABC	3	memberikan
netralitas <nsubj memberikan >obj manfaat	netralitas	memberikan	manfaat	1	0.9	ABC	3	memberikan
netralitas <nsubj membuat >obj Pilkada	netralitas	membuat	Pilkada	1	0.9	ABC	3	membuat
netralitas <nsubj menjadi >obj faktor	netralitas	menjadi	faktor	1	0.9	ABC	3	menjadi
netralitas <nsubj menjadi >obj hal	netralitas	menjadi	hal	1	0.9	ABC	3	menjadi
netralitas <nsubj menjadi >obj prinsip	netralitas	menjadi	prinsip	1	0.9	ABC	3	menjadi
netralitas <nsubj merupakan >obj hal	netralitas	merupakan	hal	1	0.9	ABC	3	merupakan
netralitas <nsubj merupakan >obj modal	netralitas	merupakan	modal	1	0.9	ABC	3	merupakan
netralitas <nsubj merupakan >obj unsur	netralitas	merupakan	unsur	1	0.9	ABC	3	merupakan
ngengat <nsubj meletakkan >obj telurnya	ngengat	meletakkan	telurnya	1	0.9	ABC	3	meletakkan
ngengat <nsubj menyerang >obj pakaian	ngengat	menyerang	pakaian	1	0.9	ABC	3	menyerang
ngengat <nsubj merusak >obj pakaian	ngengat	merusak	pakaian	1	0.9	ABC	3	merusak
nilai <nsubj membangun >obj jati	nilai	membangun	jati	1	0.9	ABC	3	membangun
nilai <nsubj mencapai >obj juta	nilai	mencapai	juta	1	0.9	ABC	3	mencapai
nilai <nsubj mencapai >obj miliar	nilai	mencapai	miliar	1	0.9	ABC	3	mencapai
nilai <nsubj mencapai >obj rupiah	nilai	mencapai	rupiah	1	0.9	ABC	3	mencapai
nilai <nsubj mencapai >obj triliun	nilai	mencapai	triliun	1	0.9	ABC	3	mencapai
nilai <nsubj mengalami >obj peningkatan	nilai	mengalami	peningkatan	1	0.9	ABC	3	mengalami
nisan <nsubj merupakan >obj simbol	nisan	merupakan	simbol	1	0.9	ABC	3	merupakan
nobar <nsubj memberikan >obj pengalaman	nobar	memberikan	pengalaman	1	0.9	ABC	3	memberikan
nobar <nsubj memuaskan >obj penggemar	nobar	memuaskan	penggemar	1	0.9	ABC	3	memuaskan
nota <nsubj memberikan >obj bantuan	nota	memberikan	bantuan	1	0.9	ABC	3	memberikan
number <nsubj indicates >obj inability	number	indicates	inability	1	0.9	ABC	3	indicates
nutrisi <nsubj menjadi >obj unsur	nutrisi	menjadi	unsur	1	0.9	ABC	3	menjadi
nyoblos <nsubj merupakan >obj hal	nyoblos	merupakan	hal	1	0.9	ABC	3	merupakan
objek <nsubj berupa >obj benda	objek	berupa	benda	1	0.9	ABC	3	berupa
objek <nsubj memiliki >obj bentuk	objek	memiliki	bentuk	1	0.9	ABC	3	memiliki
objek <nsubj merupakan >obj bangkai	objek	merupakan	bangkai	1	0.9	ABC	3	merupakan
objek <nsubj merupakan >obj peninggalan	objek	merupakan	peninggalan	1	0.9	ABC	3	merupakan
ofisial <nsubj melanggar >obj aturan	ofisial	melanggar	aturan	1	0.9	ABC	3	melanggar
oknum <nsubj mengoperasikan >obj alat	oknum	mengoperasikan	alat	1	0.9	ABC	3	mengoperasikan
oknum <nsubj merupakan >obj jaringan	oknum	merupakan	jaringan	1	0.9	ABC	3	merupakan
olah <nsubj menjadi >obj solusi	olah	menjadi	solusi	1	0.9	ABC	3	menjadi
olahraga <nsubj memberikan >obj efek	olahraga	memberikan	efek	1	0.9	ABC	3	memberikan
olahraga <nsubj memberikan >obj manfaat	olahraga	memberikan	manfaat	1	0.9	ABC	3	memberikan
olahraga <nsubj memiliki >obj kesamaan	olahraga	memiliki	kesamaan	1	0.9	ABC	3	memiliki
olahraga <nsubj memiliki >obj potensi	olahraga	memiliki	potensi	1	0.9	ABC	3	memiliki
olahraga <nsubj memperbaiki >obj kualitas	olahraga	memperbaiki	kualitas	1	0.9	ABC	3	memperbaiki
olahraga <nsubj menawarkan >obj kejutan	olahraga	menawarkan	kejutan	1	0.9	ABC	3	menawarkan
olahraga <nsubj menjadi >obj cabang	olahraga	menjadi	cabang	1	0.9	ABC	3	menjadi
olahraga <nsubj menjadi >obj penghubung	olahraga	menjadi	penghubung	1	0.9	ABC	3	menjadi
ondel <nsubj memiliki >obj kekuatan	ondel	memiliki	kekuatan	1	0.9	ABC	3	memiliki
ondel <nsubj memiliki >obj wajah	ondel	memiliki	wajah	1	0.9	ABC	3	memiliki
ondel <nsubj menjadi >obj bagian	ondel	menjadi	bagian	1	0.9	ABC	3	menjadi
ondel <nsubj menjadi >obj kenangan	ondel	menjadi	kenangan	1	0.9	ABC	3	menjadi
ondel <nsubj merupakan >obj simbol	ondel	merupakan	simbol	1	0.9	ABC	3	merupakan
operasi <nsubj dinilai >obj negara	operasi	dinilai	negara	1	0.9	ABC	3	dinilai
operasi <nsubj memberikan >obj kemudahan	operasi	memberikan	kemudahan	1	0.9	ABC	3	memberikan
operasi <nsubj memperburuk >obj krisis	operasi	memperburuk	krisis	1	0.9	ABC	3	memperburuk
operasi <nsubj menjadi >obj contoh	operasi	menjadi	contoh	1	0.9	ABC	3	menjadi
operasi <nsubj menjadi >obj perhatian	operasi	menjadi	perhatian	1	0.9	ABC	3	menjadi
operasi <nsubj menunjukkan >obj keseriusan	operasi	menunjukkan	keseriusan	1	0.9	ABC	3	menunjukkan
operasi <nsubj menyebabkan >obj kerugian	operasi	menyebabkan	kerugian	1	0.9	ABC	3	menyebabkan
oposisi <nsubj menolak >obj hasil	oposisi	menolak	hasil	1	0.9	ABC	3	menolak
opsi <nsubj menggalang >obj dana	opsi	menggalang	dana	1	0.9	ABC	3	menggalang
opsi <nsubj menjadi >obj isu	opsi	menjadi	isu	1	0.9	ABC	3	menjadi
orang <nsubj berdasarkan >obj hubungan	orang	berdasarkan	hubungan	1	0.9	ABC	3	berdasarkan
orang <nsubj berpegang >obj tangan	orang	berpegang	tangan	1	0.9	ABC	3	berpegang
orang <nsubj diancam >obj pidana	orang	diancam	pidana	1	0.9	ABC	3	diancam
orang <nsubj dibayar >obj gajinya	orang	dibayar	gajinya	1	0.9	ABC	3	dibayar
orang <nsubj diberikan >obj gaji	orang	diberikan	gaji	1	0.9	ABC	3	diberikan
orang <nsubj diberikan >obj hukuman	orang	diberikan	hukuman	1	0.9	ABC	3	diberikan
orang <nsubj diberikan >obj kesempatan	orang	diberikan	kesempatan	1	0.9	ABC	3	diberikan
orang <nsubj diberikan >obj tiket	orang	diberikan	tiket	1	0.9	ABC	3	diberikan
orang <nsubj dikenai >obj hukuman	orang	dikenai	hukuman	1	0.9	ABC	3	dikenai
orang <nsubj dikenakan >obj tuntutan	orang	dikenakan	tuntutan	1	0.9	ABC	3	dikenakan
orang <nsubj kehilangan >obj nyawa	orang	kehilangan	nyawa	1	0.9	ABC	3	kehilangan
orang <nsubj melakukan >obj aksi	orang	melakukan	aksi	1	0.9	ABC	3	melakukan
orang <nsubj melakukan >obj investasi	orang	melakukan	investasi	1	0.9	ABC	3	melakukan
orang <nsubj melakukan >obj kesalahan	orang	melakukan	kesalahan	1	0.9	ABC	3	melakukan
orang <nsubj melakukan >obj pemakaman	orang	melakukan	pemakaman	1	0.9	ABC	3	melakukan
orang <nsubj melalui >obj proses	orang	melalui	proses	1	0.9	ABC	3	melalui
orang <nsubj melanggar >obj aturan	orang	melanggar	aturan	1	0.9	ABC	3	melanggar
orang <nsubj melihat >obj konten	orang	melihat	konten	1	0.9	ABC	3	melihat
orang <nsubj memadati >obj pantai	orang	memadati	pantai	1	0.9	ABC	3	memadati
orang <nsubj memanfaatkan >obj layanan	orang	memanfaatkan	layanan	1	0.9	ABC	3	memanfaatkan
orang <nsubj memasang >obj taruhan	orang	memasang	taruhan	1	0.9	ABC	3	memasang
orang <nsubj memastikan >obj KK	orang	memastikan	KK	1	0.9	ABC	3	memastikan
orang <nsubj membeli >obj minuman	orang	membeli	minuman	1	0.9	ABC	3	membeli
orang <nsubj memberikan >obj camilan	orang	memberikan	camilan	1	0.9	ABC	3	memberikan
orang <nsubj memberikan >obj penilaian	orang	memberikan	penilaian	1	0.9	ABC	3	memberikan
orang <nsubj memberikan >obj perhatian	orang	memberikan	perhatian	1	0.9	ABC	3	memberikan
orang <nsubj memberikan >obj tanggapan	orang	memberikan	tanggapan	1	0.9	ABC	3	memberikan
orang <nsubj memenuhi >obj syarat	orang	memenuhi	syarat	1	0.9	ABC	3	memenuhi
orang <nsubj memenuhi >obj unsur	orang	memenuhi	unsur	1	0.9	ABC	3	memenuhi
orang <nsubj memesan >obj kursi	orang	memesan	kursi	1	0.9	ABC	3	memesan
orang <nsubj memikirkan >obj tindakannya	orang	memikirkan	tindakannya	1	0.9	ABC	3	memikirkan
orang <nsubj memilih >obj calon	orang	memilih	calon	1	0.9	ABC	3	memilih
orang <nsubj memilih >obj jalan	orang	memilih	jalan	1	0.9	ABC	3	memilih
orang <nsubj memilih >obj jenis	orang	memilih	jenis	1	0.9	ABC	3	memilih
orang <nsubj memilih >obj kendaraan	orang	memilih	kendaraan	1	0.9	ABC	3	memilih
orang <nsubj memiliki >obj alasan	orang	memiliki	alasan	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj bentuk	orang	memiliki	bentuk	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj ekspektasi	orang	memiliki	ekspektasi	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj informasi	orang	memiliki	informasi	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj kamera	orang	memiliki	kamera	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj kebebasan	orang	memiliki	kebebasan	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj kebiasaan	orang	memiliki	kebiasaan	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj kisah	orang	memiliki	kisah	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj kreativitas	orang	memiliki	kreativitas	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj pandangan	orang	memiliki	pandangan	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj pengaruh	orang	memiliki	pengaruh	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj penghormatan	orang	memiliki	penghormatan	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj reaksi	orang	memiliki	reaksi	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj sifat	orang	memiliki	sifat	1	0.9	ABC	3	memiliki
orang <nsubj memiliki >obj waktu	orang	memiliki	waktu	1	0.9	ABC	3	memiliki
orang <nsubj meminta >obj kepolisian	orang	meminta	kepolisian	1	0.9	ABC	3	meminta
orang <nsubj memperbolehkan >obj anaknya	orang	memperbolehkan	anaknya	1	0.9	ABC	3	memperbolehkan
orang <nsubj memperhatikan >obj adab	orang	memperhatikan	adab	1	0.9	ABC	3	memperhatikan
orang <nsubj memperhatikan >obj asuransi	orang	memperhatikan	asuransi	1	0.9	ABC	3	memperhatikan
